corpus,source_id,theory_id,declaration,module,min_distance,is_root
DK1970,DK-3.3-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-3.3-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-3.3-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraReflectionProduct,DavisKahan.Geometry.Polar.DirectRotation,1,0
DK1970,DK-3.3-prop,dk_result_layer,TauCeti.DavisKahan1970.IsRealPrincipalUnitarySquareRoot,DavisKahan.Sources.DavisKahan1970.Section3PrincipalSquareRoot,1,0
DK1970,DK-3.3-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_3_complex_converse_source,DavisKahan.Sources.DavisKahan1970.Section3PrincipalSquareRoot,0,1
DK1970,DK-3.3-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_3_complex_forward_source,DavisKahan.Sources.DavisKahan1970.Section3PrincipalSquareRoot,0,1
DK1970,DK-3.3-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_3_real_converse_source,DavisKahan.Sources.DavisKahan1970.Section3PrincipalSquareRoot,0,1
DK1970,DK-3.3-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_3_real_forward_source,DavisKahan.Sources.DavisKahan1970.Section3PrincipalSquareRoot,0,1
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.complexify,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.im,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instAddCommGroup,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instCompleteSpace,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instInnerProductSpaceComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instModuleComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instNormedAddCommGroup,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,2,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instNormedSpaceComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.instSMulComplex,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,4,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.mk,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-3.3-prop,real_complex_transfer,TauCeti.RealComplexification.re,ForTauCeti.Analysis.InnerProductSpace.Complexification.Basic,3,0
DK1970,DK-3.4-prop,operator_ideals_uinorms,ContinuousLinearMap.modulus,ForTauCeti.Analysis.InnerProductSpace.OperatorModulus,6,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,ContinuousLinearMap.modulusCorestrict,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,6,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,ContinuousLinearMap.modulus_apply_mem_polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,7,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,ContinuousLinearMap.polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,ContinuousLinearMap.polarPartial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,4,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,ContinuousLinearMap.polarPartialAux,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-3.4-prop,hilbert_subspace_geometry,Submodule.projectionGap,ForTauCeti.Analysis.InnerProductSpace.Projection.Gap,3,0
DK1970,DK-3.4-prop,hilbert_subspace_geometry,Submodule.reflectionOperator,ForTauCeti.Analysis.InnerProductSpace.Projection.Blocks,2,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,TauCeti.DavisKahan.Frontier.IsPaperDirectRotation,DavisKahan.Geometry.Halmos.GenericRotationPredicates,1,0
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan.Frontier.Section3.proposition3_4_source_eq_directRotation,DavisKahan.Frontier.Section3,0,1
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan.Frontier.Section3.proposition3_4_source_full,DavisKahan.Frontier.Section3,0,1
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan.IsUniformlyAcute,DavisKahan.BoundedOperator.Compat,1,0
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan.complementaryProjection,DavisKahan.BoundedOperator.Compat,1,0
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan.projection,DavisKahan.BoundedOperator.Compat,1,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalIntertwiner,DavisKahan.Geometry.Polar.DirectRotation,3,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalPolarFactor,DavisKahan.Geometry.Polar.DirectRotation,2,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraDirectRotation,DavisKahan.Geometry.Polar.DirectRotation,1,0
DK1970,DK-3.4-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraPolarIsometry,DavisKahan.Geometry.Polar.OperatorAbsoluteValue,3,0
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan.subspaceGap,DavisKahan.BoundedOperator.Compat,2,0
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_4_source_full_complex,DavisKahan.Sources.DavisKahan1970.Section3Proposition34,0,1
DK1970,DK-3.4-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_4_source_full_real,DavisKahan.Sources.DavisKahan1970.Section3Proposition34Real,0,1
DK1970,DK-3.4-prop,operator_angle_double_angle,TauCeti.DavisKahanExt.reflectedSubspace,DavisKahan.InfiniteDimensional.DoubleAngle,1,0
DK1970,DK-3.4-prop,operator_angle_double_angle,TauCeti.DavisKahanExt.reflectedSubspace_hasOrthogonalProjection,DavisKahan.InfiniteDimensional.DoubleAngle,1,0
DK1970,DK-3.5-prop,hilbert_subspace_geometry,ContinuousLinearMap.Reduces,ForTauCeti.Analysis.InnerProductSpace.ReducingSubspace,2,0
DK1970,DK-3.5-prop,operator_ideals_uinorms,ContinuousLinearMap.modulus,ForTauCeti.Analysis.InnerProductSpace.OperatorModulus,3,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,ContinuousLinearMap.modulusCorestrict,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,ContinuousLinearMap.modulus_apply_mem_polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,6,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,ContinuousLinearMap.polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,4,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,ContinuousLinearMap.polarPartial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,3,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,ContinuousLinearMap.polarPartialAux,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,4,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan.Frontier.Section3.IsPrintedFixedCosineReducingSubspace,DavisKahan.Frontier.Section3,1,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan.Frontier.Section3.fixedCosineSubspace,DavisKahan.Frontier.Section3,1,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3AngleEigenspace,DavisKahan.Geometry.Angle.Proposition35Infinite,2,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3AngleOperator,DavisKahan.Geometry.Angle.Proposition35Infinite,1,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3CosAngleOperator,DavisKahan.Geometry.Angle.Proposition35Infinite,3,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3DirectRotation,DavisKahan.Geometry.Angle.Proposition35Infinite,2,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3NonacuteQuarterTurn,DavisKahan.Geometry.Angle.Proposition35Nonacute,2,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3QuarterTurn,DavisKahan.Geometry.Angle.Proposition35Infinite,2,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.section3SinAngleOperator,DavisKahan.Geometry.Angle.Proposition35Infinite,2,0
DK1970,DK-3.5-prop,operator_angle_double_angle,TauCeti.DavisKahan.Proposition35.vectorAngle_nonacuteDirectRotation_eq_of_angleOperator_apply,DavisKahan.Geometry.Angle.Proposition35Nonacute,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan.complementaryProjection,DavisKahan.BoundedOperator.Compat,2,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.crossedDefectQuarterTurn,DavisKahan.Geometry.Polar.Section3Nonacute,2,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosCosineSq,DavisKahan.Geometry.Halmos.TwoProjections,2,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,4,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,4,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.nonacuteDirectRotation,DavisKahan.Geometry.Polar.Section3Nonacute,1,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan.projection,DavisKahan.BoundedOperator.Compat,1,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.sourceToTargetDefect,DavisKahan.Geometry.Polar.Section3Nonacute,3,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalIntertwiner,DavisKahan.Geometry.Polar.DirectRotation,3,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalPolarFactor,DavisKahan.Geometry.Polar.DirectRotation,2,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraPolarIsometry,DavisKahan.Geometry.Polar.OperatorAbsoluteValue,3,0
DK1970,DK-3.5-prop,direct_rotation_two_projection,TauCeti.DavisKahan.targetToSourceDefect,DavisKahan.Geometry.Polar.Section3Nonacute,3,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.corollary3_2_paperQuarterTurn,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,1,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,1,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace_eq_fixedCosineSubspace,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace_uniqueMaximal,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_angleOperator,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,1,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_commutations,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_commutations_acute,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_directRotation,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,1,0
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_eigenvector_angle,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_eigenvector_angle_acute,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,0,1
DK1970,DK-3.5-prop,dk_result_layer,TauCeti.DavisKahan1970.proposition3_5_quarterTurn,DavisKahan.Sources.DavisKahan1970.Section3Proposition35,1,0
DK1970,DK-3.5-prop,hilbert_subspace_geometry,TauCeti.IsAcute,ForTauCeti.Analysis.InnerProductSpace.AngleGeometry,1,0
DK1970,DK-3.5-prop,hilbert_subspace_geometry,TauCeti.vectorAngle,ForTauCeti.Analysis.InnerProductSpace.VectorAngle,1,0
DK1970,DK-4.1-cor,borel_spectral_calculus,ContinuousLinearMap.instContinuousFunctionalCalculusRealIsSelfAdjoint,ForTauCeti.Analysis.InnerProductSpace.RealContinuousFunctionalCalculus,1,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,ContinuousLinearMap.modulus,ForTauCeti.Analysis.InnerProductSpace.OperatorModulus,6,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,ContinuousLinearMap.modulusCorestrict,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,6,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,ContinuousLinearMap.modulus_apply_mem_polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,7,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,ContinuousLinearMap.polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,ContinuousLinearMap.polarPartial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,4,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,ContinuousLinearMap.polarPartialAux,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.Mem,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.gauge,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.toSymmetricOperatorIdealFamily,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,2,0
DK1970,DK-4.1-cor,dk_result_layer,TauCeti.DavisKahan.complementaryProjection,DavisKahan.BoundedOperator.Compat,4,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.crossedDefectQuarterTurn,DavisKahan.Geometry.Polar.Section3Nonacute,2,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.halmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.halmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,4,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,4,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.nonacuteDirectRotation,DavisKahan.Geometry.Polar.Section3Nonacute,1,0
DK1970,DK-4.1-cor,dk_result_layer,TauCeti.DavisKahan.projection,DavisKahan.BoundedOperator.Compat,1,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.sourceToTargetDefect,DavisKahan.Geometry.Polar.Section3Nonacute,3,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalIntertwiner,DavisKahan.Geometry.Polar.DirectRotation,3,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalPolarFactor,DavisKahan.Geometry.Polar.DirectRotation,2,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.spectraPolarIsometry,DavisKahan.Geometry.Polar.OperatorAbsoluteValue,3,0
DK1970,DK-4.1-cor,direct_rotation_two_projection,TauCeti.DavisKahan.targetToSourceDefect,DavisKahan.Geometry.Polar.Section3Nonacute,3,0
DK1970,DK-4.1-cor,dk_result_layer,TauCeti.DavisKahan1970.Corollary4_1_compact_nonacute,DavisKahan.Sources.DavisKahan1970.Section4,0,1
DK1970,DK-4.1-cor,dk_result_layer,TauCeti.DavisKahan1970.Corollary4_1_compact_nonacute_real,DavisKahan.Sources.DavisKahan1970.Section4Real,0,1
DK1970,DK-4.1-cor,dk_result_layer,TauCeti.DavisKahan1970.Corollary4_1_infiniteDimensional_nonacute,DavisKahan.Sources.DavisKahan1970.Section4,0,1
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.OperatorIdealFamily,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,3,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.OperatorIdealFamily.gauge,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,2,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.SymmetricOperatorIdealFamily,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,3,0
DK1970,DK-4.1-cor,operator_ideals_uinorms,TauCeti.SymmetricOperatorIdealFamily.toOperatorIdealFamily,ForTauCeti.Analysis.OperatorIdeal.Family.Basic,2,0
DK1970,DK-4.1-cor,hilbert_subspace_geometry,TauCeti.principalSineOperator,ForTauCeti.Analysis.InnerProductSpace.PrincipalSineSequence,1,0
DK1970,DK-4.1-prop,operator_ideals_uinorms,ContinuousLinearMap.approximationNumber,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Basic,1,0
DK1970,DK-4.1-prop,borel_spectral_calculus,ContinuousLinearMap.instContinuousFunctionalCalculusRealIsSelfAdjoint,ForTauCeti.Analysis.InnerProductSpace.RealContinuousFunctionalCalculus,1,0
DK1970,DK-4.1-prop,operator_ideals_uinorms,ContinuousLinearMap.modulus,ForTauCeti.Analysis.InnerProductSpace.OperatorModulus,6,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,ContinuousLinearMap.modulusCorestrict,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,6,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,ContinuousLinearMap.modulus_apply_mem_polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,7,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,ContinuousLinearMap.polarInitial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,ContinuousLinearMap.polarPartial,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,4,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,ContinuousLinearMap.polarPartialAux,ForTauCeti.Analysis.InnerProductSpace.Polar.PartialIsometry,5,0
DK1970,DK-4.1-prop,dk_result_layer,TauCeti.DavisKahan.complementaryProjection,DavisKahan.BoundedOperator.Compat,4,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.crossedDefectQuarterTurn,DavisKahan.Geometry.Polar.Section3Nonacute,2,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.halmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,1,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,DavisKahan.Geometry.Halmos.TwoProjections,4,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,DavisKahan.Geometry.Halmos.TwoProjections,4,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.nonacuteDirectRotation,DavisKahan.Geometry.Polar.Section3Nonacute,1,0
DK1970,DK-4.1-prop,dk_result_layer,TauCeti.DavisKahan.projection,DavisKahan.BoundedOperator.Compat,1,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.sourceToTargetDefect,DavisKahan.Geometry.Polar.Section3Nonacute,3,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalIntertwiner,DavisKahan.Geometry.Polar.DirectRotation,3,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraCanonicalPolarFactor,DavisKahan.Geometry.Polar.DirectRotation,2,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.spectraPolarIsometry,DavisKahan.Geometry.Polar.OperatorAbsoluteValue,3,0
DK1970,DK-4.1-prop,direct_rotation_two_projection,TauCeti.DavisKahan.targetToSourceDefect,DavisKahan.Geometry.Polar.Section3Nonacute,3,0
DK1970,DK-4.1-prop,dk_result_layer,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute,DavisKahan.Sources.DavisKahan1970.Section4,0,1
DK1970,DK-4.1-prop,dk_result_layer,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute_directRotationValues,DavisKahan.Sources.DavisKahan1970.Section4,0,1
