corpus,source_id,declaration,min_distance,is_root
YWS2015,YWS-T3-aligned,TauCeti.InternalGap,2,0
YWS2015,YWS-T3-aligned,TauCeti.IsEigenFamily,3,0
YWS2015,YWS-T3-aligned,TauCeti.IsOrderedEigenframe,2,0
YWS2015,YWS-T3-aligned,TauCeti.RectangularUnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T3-aligned,TauCeti.RectangularUnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T3-aligned,TauCeti.RectangularUnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T3-aligned,TauCeti.RectangularUnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T3-aligned,TauCeti.SpectraSeparated,3,0
YWS2015,YWS-T3-aligned,TauCeti.isSymmetric_leftGram,1,0
YWS2015,YWS-T3-aligned,TauCeti.isSymmetric_rightGram,1,0
YWS2015,YWS-T3-aligned,TauCeti.leftGram,1,0
YWS2015,YWS-T3-aligned,TauCeti.restrictedSpectrum,4,0
YWS2015,YWS-T3-aligned,TauCeti.rightGram,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.CorrespondingEigenblock,2,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.CorrespondingLeftSingularBlock,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.CorrespondingRightSingularBlock,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.IsOrderedLeftSingularFrame,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.IsOrderedRightSingularFrame,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.LeftSingularInternalGap,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.RightSingularInternalGap,1,0
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularAlignedBasis_block_le,0,1
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularAlignedBasis_frame_le,0,1
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularAlignedBasis_le,0,1
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularAlignedBasis_block_le,0,1
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularAlignedBasis_frame_le,0,1
YWS2015,YWS-T3-aligned,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularAlignedBasis_le,0,1
YWS2015,YWS-T3-aligned,YuWangSamworth2015.consecutiveEmb,1,0
YWS2015,YWS-T3-left,OrthonormalBasis.spanIndices,2,0
YWS2015,YWS-T3-left,TauCeti.InternalGap,1,0
YWS2015,YWS-T3-left,TauCeti.IntervalExteriorGap,1,0
YWS2015,YWS-T3-left,TauCeti.IsEigenFamily,2,0
YWS2015,YWS-T3-left,TauCeti.IsOrderedEigenframe,1,0
YWS2015,YWS-T3-left,TauCeti.RectangularUnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T3-left,TauCeti.RectangularUnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T3-left,TauCeti.RectangularUnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T3-left,TauCeti.RectangularUnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T3-left,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-T3-left,TauCeti.SpectrumIn,2,0
YWS2015,YWS-T3-left,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-T3-left,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-T3-left,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-T3-left,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-T3-left,TauCeti.complementaryProjection,2,0
YWS2015,YWS-T3-left,TauCeti.isSymmetric_leftGram,1,0
YWS2015,YWS-T3-left,TauCeti.leftGram,1,0
YWS2015,YWS-T3-left,TauCeti.projection,2,0
YWS2015,YWS-T3-left,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-T3-left,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T3-left,TauCeti.sinThetaMap,1,0
YWS2015,YWS-T3-left,TauCeti.spectralSubspace,1,0
YWS2015,YWS-T3-left,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.CorrespondingLeftSingularBlock,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.IsOrderedLeftSingularFrame,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.LeftSingularInternalGap,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.orderedBlockBoundaryGap_leftGram,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.sq_singularValues_eq_eigenvalues_leftGram,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularSubspace_block_le,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularSubspace_frame_le,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularSubspace_le,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularSubspace_opNormCoefficient_le,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.OrderedBlockBoundaryGap,1,0
YWS2015,YWS-T3-left,YuWangSamworth2015.consecutiveEmb,1,0
YWS2015,YWS-T3-left,YuWangSamworth2015.leftSingularSubspace,0,1
YWS2015,YWS-T3-left,YuWangSamworth2015.leftSingularSubspace_sinTheta_le,0,1
YWS2015,YWS-T3-rankBoundary,TauCeti.RectangularUnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T3-rankBoundary,TauCeti.RectangularUnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T3-rankBoundary,TauCeti.RectangularUnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T3-rankBoundary,TauCeti.RectangularUnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T3-rankBoundary,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-T3-rankBoundary,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-T3-rankBoundary,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-T3-rankBoundary,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-T3-rankBoundary,TauCeti.complementaryProjection,3,0
YWS2015,YWS-T3-rankBoundary,TauCeti.projection,1,0
YWS2015,YWS-T3-rankBoundary,TauCeti.rightGram,1,0
YWS2015,YWS-T3-rankBoundary,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T3-rankBoundary,TauCeti.sinThetaMap,2,0
YWS2015,YWS-T3-rankBoundary,YuWangSamworth2015.DavisKahanTheory.range_projection,0,1
YWS2015,YWS-T3-rankBoundary,YuWangSamworth2015.DavisKahanTheory.rightGram_projection,0,1
YWS2015,YWS-T3-rankBoundary,YuWangSamworth2015.DavisKahanTheory.sinThetaFrobenius_orthogonal_lines,0,1
YWS2015,YWS-T3-rankBoundary,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem3_printed_rankBoundary_refutation,0,1
YWS2015,YWS-T3-rankBoundary,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_theorem3_printed_rankBoundary_refutation_euclidean,0,1
YWS2015,YWS-T3-rankone,OrthonormalBasis.spanIndices,3,0
YWS2015,YWS-T3-rankone,TauCeti.isSymmetric_leftGram,2,0
YWS2015,YWS-T3-rankone,TauCeti.isSymmetric_rightGram,2,0
YWS2015,YWS-T3-rankone,TauCeti.leftGram,1,0
YWS2015,YWS-T3-rankone,TauCeti.restrictedSpectrum,1,0
YWS2015,YWS-T3-rankone,TauCeti.rightGram,1,0
YWS2015,YWS-T3-rankone,YuWangSamworth2015.CorrespondingEigenblock,2,0
YWS2015,YWS-T3-rankone,YuWangSamworth2015.DavisKahanTheory.CorrespondingLeftSingularBlock,1,0
YWS2015,YWS-T3-rankone,YuWangSamworth2015.DavisKahanTheory.CorrespondingRightSingularBlock,1,0
YWS2015,YWS-T3-rankone,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularVector_le,0,1
YWS2015,YWS-T3-rankone,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_leftSingularVector_opNormCoefficient_le,0,1
YWS2015,YWS-T3-rankone,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularVector_le,0,1
YWS2015,YWS-T3-rankone,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularVector_opNormCoefficient_le,0,1
YWS2015,YWS-T3-right,OrthonormalBasis.spanIndices,2,0
YWS2015,YWS-T3-right,TauCeti.InternalGap,1,0
YWS2015,YWS-T3-right,TauCeti.IntervalExteriorGap,1,0
YWS2015,YWS-T3-right,TauCeti.IsEigenFamily,2,0
YWS2015,YWS-T3-right,TauCeti.IsOrderedEigenframe,1,0
YWS2015,YWS-T3-right,TauCeti.RectangularUnitarilyInvariantSeminorm,2,0
YWS2015,YWS-T3-right,TauCeti.RectangularUnitarilyInvariantSeminorm.frobenius,1,0
YWS2015,YWS-T3-right,TauCeti.RectangularUnitarilyInvariantSeminorm.mk,2,0
YWS2015,YWS-T3-right,TauCeti.RectangularUnitarilyInvariantSeminorm.toFun,1,0
YWS2015,YWS-T3-right,TauCeti.SpectraSeparated,2,0
YWS2015,YWS-T3-right,TauCeti.SpectrumIn,2,0
YWS2015,YWS-T3-right,TauCeti.UnitarilyInvariantSeminorm,3,0
YWS2015,YWS-T3-right,TauCeti.UnitarilyInvariantSeminorm.frobenius,2,0
YWS2015,YWS-T3-right,TauCeti.UnitarilyInvariantSeminorm.mk,3,0
YWS2015,YWS-T3-right,TauCeti.UnitarilyInvariantSeminorm.toFun,2,0
YWS2015,YWS-T3-right,TauCeti.complementaryProjection,2,0
YWS2015,YWS-T3-right,TauCeti.isSymmetric_rightGram,1,0
YWS2015,YWS-T3-right,TauCeti.projection,2,0
YWS2015,YWS-T3-right,TauCeti.restrictedSpectrum,3,0
YWS2015,YWS-T3-right,TauCeti.rightGram,1,0
YWS2015,YWS-T3-right,TauCeti.sinThetaFrobenius,1,0
YWS2015,YWS-T3-right,TauCeti.sinThetaMap,1,0
YWS2015,YWS-T3-right,TauCeti.spectralSubspace,1,0
YWS2015,YWS-T3-right,YuWangSamworth2015.CorrespondingEigenblock,1,0
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.CorrespondingRightSingularBlock,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.IsOrderedRightSingularFrame,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.RightSingularInternalGap,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.orderedBlockBoundaryGap_rightGram,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.singularBoundaryGap_of_rank_le,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.sq_singularValues_eq_eigenvalues_rightGram,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularSubspace_block_le,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularSubspace_frame_le,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularSubspace_le,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.DavisKahanTheory.yuWangSamworth_rightSingularSubspace_opNormCoefficient_le,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.OrderedBlockBoundaryGap,1,0
YWS2015,YWS-T3-right,YuWangSamworth2015.consecutiveEmb,1,0
YWS2015,YWS-T3-right,YuWangSamworth2015.rightSingularSubspace,0,1
YWS2015,YWS-T3-right,YuWangSamworth2015.rightSingularSubspace_sinTheta_le,0,1
